ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
AI.PA,Air Liquide,Industrie,177.08,1.11,594570,1000295.0,0.59,175.977,174.0,161.27,58.6,2.995,0.99,1.57,182.26,140.78,182.26,164.16,,,,9.0,False,25,17,4,7,3,7,10,73,BON,Achat - position standard,vert clair,172.59,184.57,2026-07-16
AIR.PA,Airbus,Aéronautique,195.62,0.12,744940,1162616.0,0.64,196.894,194.901,183.713,54.4,4.791,0.92,2.22,221.3,157.42,210.95,187.12,,,,8.0,False,25,20,4,7,3,4,10,73,BON,Achat - position standard,vert clair,188.43,207.6,2026-07-16
ALO.PA,Alstom,Industrie,15.91,1.86,1037336,1741235.0,0.6,15.622,15.758,20.25,49.8,0.459,1.0,2.81,30.23,14.72,16.87,14.93,,,,,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.22,17.06,2026-07-16
MT.AS,ArcelorMittal,Matériaux,57.94,-1.06,1092970,2089557.0,0.52,57.193,56.515,47.235,54.9,2.187,1.01,3.67,62.6,26.35,59.64,51.24,,3.0,,,False,25,20,8,7,4,7,10,81,EXCELLENT,Achat fort - position pleine,vert,54.66,63.41,2026-07-16
CS.PA,AXA,Assurance,44.5,1.27,1758266,3047126.0,0.58,44.133,43.546,40.486,68.9,0.584,0.98,1.26,44.54,36.55,44.54,42.27,,,,7.0,False,25,10,4,7,6,7,10,69,BON,Achat - position standard,vert clair,43.62,45.96,2026-07-16
BNP.PA,BNP Paribas,Banque,102.94,0.29,1456779,1854518.0,0.79,101.756,100.764,88.295,60.7,2.035,1.02,1.82,103.6,65.12,103.6,97.31,,,,8.0,False,25,17,4,7,6,7,10,76,BON,Achat - position standard,vert clair,99.89,108.03,2026-07-16
EN.PA,Bouygues,BTP/Télécom,47.7,-1.16,786145,921255.0,0.85,47.537,48.074,46.714,44.9,0.914,0.98,1.86,53.48,35.39,50.56,45.7,,,,6.0,False,12,20,6,7,10,4,10,69,BON,Achat - position standard,vert clair,46.33,49.99,2026-07-16
CAP.PA,Capgemini,Technologie,91.22,-1.83,735357,743407.0,0.99,91.162,91.903,111.935,46.7,3.531,0.97,3.38,153.05,86.2,95.3,86.52,,,,,False,0,20,6,7,4,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,85.92,100.05,2026-07-16
CA.PA,Carrefour,Distribution,16.53,0.85,1614146,2517133.0,0.64,16.438,16.358,15.322,53.5,0.347,0.94,1.82,17.53,11.94,16.72,15.37,,5.0,,,False,25,20,4,7,4,7,10,77,BON,Achat - position standard,vert clair,16.01,17.4,2026-07-16
ACA.PA,Crédit Agricole,Banque,17.92,0.84,4247598,4662152.0,0.91,17.678,17.535,16.972,61.6,0.283,0.96,1.47,19.15,15.29,17.95,16.97,,,,8.0,False,25,17,6,7,10,7,10,82,EXCELLENT,Achat fort - position pleine,vert,17.5,18.63,2026-07-16
BN.PA,Danone,Agroalimentaire,72.76,1.25,886235,1657667.0,0.53,72.259,71.095,69.623,63.0,1.216,0.95,1.44,80.14,60.64,74.68,64.68,,,,,False,25,17,4,7,6,7,10,76,BON,Achat - position standard,vert clair,70.94,75.8,2026-07-16
DSY.PA,Dassault Systèmes,Technologie,18.26,-1.0,1712063,1923723.0,0.89,18.332,18.291,21.385,49.1,0.617,0.98,3.01,33.16,15.82,18.94,16.89,,3.0,,,False,3,20,6,7,4,7,10,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,17.34,19.81,2026-07-16
EDEN.PA,Edenred,Services,26.29,1.66,1022058,1074727.0,0.95,24.613,23.698,21.639,72.5,0.84,0.98,3.03,27.54,15.23,26.52,21.81,,,haussière,0.0,False,25,3,10,7,8,7,10,70,BON,Achat - position standard,vert clair,25.03,28.39,2026-07-16
ENGI.PA,Engie,Énergie,26.65,-1.44,2390877,2750789.0,0.87,27.042,27.077,25.059,45.1,0.51,0.99,1.92,29.89,17.2,27.81,26.43,baissier,0.0,,,False,12,20,6,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,25.88,27.93,2026-07-16
EL.PA,EssilorLuxottica,Santé/Optique,169.5,0.77,434839,729271.0,0.6,169.573,170.834,214.205,47.0,5.197,0.96,2.81,323.8,160.6,177.95,160.6,,,,,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,161.71,182.49,2026-07-16
ERF.PA,Eurofins Scientific,Santé,69.5,0.29,169938,254462.0,0.67,68.919,67.847,63.512,63.2,1.496,1.01,2.1,74.32,54.86,70.28,62.16,,,,,False,25,17,4,7,3,7,10,73,BON,Achat - position standard,vert clair,67.26,73.24,2026-07-16
RMS.PA,Hermès,Luxe,1706.0,1.34,74512,83303.0,0.89,1656.381,1646.371,1858.338,58.7,49.253,0.91,2.53,2421.0,1529.0,1784.5,1564.0,,1.0,,6.0,False,3,17,6,7,8,7,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1632.12,1829.13,2026-07-16
KER.PA,Kering,Luxe,255.4,0.89,252684,302062.0,0.84,250.796,252.579,258.288,51.8,9.019,0.93,3.12,354.2,196.66,277.0,238.75,,,,6.0,False,8,20,6,7,6,4,10,61,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,241.87,277.95,2026-07-16
OR.PA,L'Oréal,Cosmétiques,381.35,0.73,229721,432404.0,0.53,381.012,381.374,373.116,50.7,8.121,0.96,1.93,408.35,338.85,393.5,369.45,,2.0,,,False,12,20,4,7,6,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,369.17,401.65,2026-07-16
LR.PA,Legrand,Industrie,137.7,-2.03,712159,633039.0,1.12,140.867,142.462,138.823,40.0,4.292,1.01,2.64,166.95,121.95,155.25,134.65,,,,,False,8,20,6,7,3,4,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,131.26,148.43,2026-07-16
MC.PA,LVMH,Luxe,503.1,1.47,404055,540458.0,0.75,493.323,491.896,516.021,56.9,13.807,0.94,2.4,654.7,440.0,516.3,471.35,,1.0,,,False,3,17,4,7,10,7,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,482.39,537.62,2026-07-16
ML.PA,Michelin,Industrie,35.17,1.82,1072690,1553102.0,0.69,34.6,34.161,31.655,63.3,0.645,1.03,1.75,35.72,25.51,35.72,32.43,,,,,False,25,17,4,7,6,7,10,76,BON,Achat - position standard,vert clair,34.2,36.78,2026-07-16
ORA.PA,Orange,Télécom,16.1,-1.26,4553008,4922882.0,0.92,16.174,16.404,16.12,39.9,0.324,0.93,1.94,18.81,12.9,17.18,15.62,,,,8.0,False,8,15,6,7,4,4,10,54,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.61,16.91,2026-07-16
RI.PA,Pernod Ricard,Boissons,66.06,3.03,603895,740839.0,0.82,64.417,64.165,72.678,57.6,1.847,1.05,2.83,107.45,58.6,67.06,61.4,,7.0,,,False,3,17,10,7,10,7,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,63.29,70.68,2026-07-16
PUB.PA,Publicis,Communication,91.38,3.07,1332348,683909.0,1.95,87.997,87.384,83.338,62.7,2.401,1.05,2.51,92.78,68.14,92.26,81.52,,1.0,,,True,25,17,15,7,10,7,10,91,EXCELLENT,Achat fort - position pleine,vert,87.78,97.38,2026-07-16
RNO.PA,Renault,Automobile,26.89,0.37,1102893,1509872.0,0.73,26.25,26.39,31.129,52.4,0.865,0.91,2.94,37.97,24.66,28.14,24.66,,,,,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,25.59,29.05,2026-07-16
SAF.PA,Safran,Aéronautique,329.1,-0.51,640066,716925.0,0.89,334.423,333.072,302.137,49.5,9.191,0.99,2.34,360.8,262.6,360.8,322.1,,,,,False,25,20,6,7,3,4,10,75,BON,Achat - position standard,vert clair,315.31,352.08,2026-07-16
SGO.PA,Saint-Gobain,Matériaux,76.62,-0.23,610322,1100366.0,0.55,76.432,77.057,81.049,48.3,2.162,0.95,2.58,104.65,65.88,82.42,73.66,,5.0,,,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,73.38,82.02,2026-07-16
SAN.PA,Sanofi,Santé,76.94,0.89,1665299,2608098.0,0.64,76.071,75.635,79.763,55.6,1.713,0.94,2.18,91.15,71.25,77.49,71.25,,6.0,,,False,3,17,4,7,8,7,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,74.37,81.22,2026-07-16
SU.PA,Schneider Electric,Industrie,264.35,-2.15,687365,940441.0,0.73,270.229,272.753,256.045,42.4,8.305,1.01,2.59,293.7,208.8,293.7,260.0,,7.0,,,False,12,20,8,7,3,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,251.89,285.11,2026-07-16
GLE.PA,Société Générale,Banque,75.68,-0.94,1214436,1543418.0,0.79,75.382,75.27,66.528,52.6,2.015,1.04,2.31,79.07,49.01,79.07,71.2,,1.0,,,False,25,20,4,7,6,4,10,76,BON,Achat - position standard,vert clair,72.66,80.72,2026-07-16
STLAP.PA,Stellantis,Automobile,5.25,1.45,6957500,6704676.0,1.04,5.039,5.176,7.117,48.2,0.21,0.91,3.71,10.49,4.59,5.69,4.59,,,,5.0,False,0,20,10,7,8,4,10,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.93,5.77,2026-07-16
STMPA.PA,STMicroelectronics,Technologie,55.99,-4.91,3770387,2592764.0,1.45,60.123,61.367,41.006,38.8,3.258,1.0,4.68,70.85,18.2,70.85,55.36,,7.0,baissière,0.0,False,12,15,2,7,3,0,10,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,51.1,64.14,2026-07-16
TEP.PA,Teleperformance,Services,54.34,-1.56,301235,353748.0,0.85,53.217,53.382,60.337,50.7,2.856,1.08,5.75,90.68,43.65,56.58,43.65,,,,,False,0,20,6,7,4,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,50.06,61.48,2026-07-16
HO.PA,Thales,Défense,220.1,-0.18,170222,294614.0,0.58,224.471,227.062,237.162,40.4,6.566,0.96,2.95,279.3,212.6,248.5,212.6,,3.0,,,False,0,20,4,7,3,4,10,48,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,210.25,236.52,2026-07-16
TTE.PA,TotalEnergies,Énergie,69.59,-1.49,3793921,4388500.0,0.86,69.561,69.993,67.468,45.5,1.513,0.95,1.66,81.34,49.24,72.04,65.75,,,,,False,12,20,6,7,4,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,67.32,73.37,2026-07-16
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.55,0.39,136828,281490.0,0.49,102.659,102.015,96.111,59.2,1.591,0.98,1.44,106.65,81.04,103.65,97.76,,,,,False,25,17,0,7,10,7,10,76,BON,Achat - position standard,vert clair,101.16,107.53,2026-07-16
VIE.PA,Veolia,Environnement,37.22,-0.8,1259660,1996423.0,0.63,36.992,36.576,33.246,59.5,0.611,1.03,1.64,37.66,27.43,37.66,34.91,,,,9.0,False,25,17,4,7,4,7,10,74,BON,Achat - position standard,vert clair,36.3,38.75,2026-07-16
DG.PA,Vinci,BTP,120.2,0.46,563898,987884.0,0.57,120.976,123.134,124.945,39.6,2.392,0.95,1.99,143.15,112.4,132.1,117.7,,8.0,,6.0,False,0,15,4,7,6,4,10,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,116.61,126.18,2026-07-16
VIV.PA,Vivendi,Médias,1.91,-0.73,1060815,2423290.0,0.44,1.986,2.064,2.435,31.0,0.084,1.1,4.64,3.58,1.65,2.33,1.77,,6.0,,6.0,False,0,15,4,7,6,4,10,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.78,2.12,2026-07-16
ATO.PA,Atos,Technologie,31.28,-4.23,106047,98576.0,1.08,32.791,33.653,51.34,31.3,1.354,0.84,3.33,63.24,26.73,35.5,30.98,,,baissière,0.0,False,0,15,6,7,3,0,10,41,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,29.25,34.66,2026-07-16
SOI.PA,Soitec,Semi-conducteurs,90.18,-7.64,410321,401430.0,1.02,100.628,109.395,84.385,35.8,10.775,0.85,8.1,200.5,22.62,132.5,87.86,,,baissière,0.0,False,12,15,6,7,3,0,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,74.02,117.12,2026-07-16
NANO.PA,Nanobiotix,Biotech,33.48,-3.68,120384,116448.0,1.03,34.295,33.504,25.095,51.0,2.266,1.06,6.75,47.66,4.22,37.46,28.94,,,,9.0,False,25,20,6,7,4,4,10,76,BON,Achat - position standard,vert clair,30.08,39.15,2026-07-16
ADOC.PA,Adocia,Biotech,3.88,-0.97,48599,145495.0,0.33,3.919,4.035,5.459,42.8,0.218,0.91,4.83,12.4,3.61,4.53,3.61,,,,6.0,False,0,20,4,7,6,4,10,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,3.56,4.43,2026-07-16
BVI.PA,Bureau Veritas,Services,27.37,0.29,628342,917219.0,0.69,27.163,26.843,26.978,61.8,0.477,0.92,1.64,29.76,24.58,27.58,25.28,,,,,False,20,17,4,7,4,7,10,69,BON,Achat - position standard,vert clair,26.65,28.56,2026-07-16
CO.PA,Casino Guichard,Distribution,0.18,-0.93,214242,420202.0,0.51,0.193,0.203,0.31,28.2,0.01,0.92,4.85,0.76,0.15,0.23,0.18,,,,2.0,False,0,8,4,7,6,4,10,39,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,0.17,0.21,2026-07-16
COFA.PA,Coface,Assurance,16.05,0.25,147564,179291.0,0.82,15.724,15.503,15.503,70.2,0.268,1.13,1.59,16.99,14.02,16.39,14.9,,7.0,,2.0,False,20,3,6,10,8,7,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,15.65,16.72,2026-07-16
GET.PA,Getlink,Transport,18.51,0.0,654703,886391.0,0.74,18.551,18.56,17.667,48.5,0.282,0.98,1.53,19.85,15.02,19.06,18.15,,1.0,,,False,12,20,4,7,3,4,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.09,19.21,2026-07-16
ICAD.PA,Icade,Immobilier,19.06,1.65,101664,139716.0,0.73,18.849,19.161,20.502,45.7,0.454,0.93,2.12,23.06,18.09,20.74,18.09,,,,6.0,False,0,20,4,7,10,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,18.38,20.2,2026-07-16
IPN.PA,Ipsen,Santé,157.9,-1.68,113404,128007.0,0.89,162.124,162.69,146.895,42.9,4.151,1.06,2.64,173.5,101.9,172.7,154.5,,1.0,,,False,12,20,6,7,3,4,10,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,151.67,168.28,2026-07-16
IPS.PA,Ipsos,Services,36.1,2.09,78459,66951.0,1.17,35.143,35.406,36.274,53.9,0.933,0.94,2.25,43.7,29.1,38.2,32.8,,,,,False,8,20,6,7,8,4,10,63,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,34.7,38.43,2026-07-16
IPH.PA,InnatePharma,Biotech,1.56,-1.02,100672,150206.0,0.67,1.592,1.597,1.535,46.2,0.072,0.94,4.07,2.2,1.03,1.76,1.53,,1.0,,8.0,False,12,20,8,7,3,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,1.45,1.74,2026-07-16
JCQ.PA,Jacquet Metal Service,Industrie,21.6,-0.69,1498,6576.0,0.23,21.499,21.593,21.266,49.3,0.509,0.84,2.2,25.4,17.06,23.55,20.4,,,,,False,12,20,4,7,8,4,10,65,BON,Achat - position standard,vert clair,20.84,22.87,2026-07-16
MERY.PA,Mercialys,Immobilier,11.56,0.0,101822,133531.0,0.76,11.626,11.669,11.488,43.9,0.184,0.91,1.49,12.98,10.42,12.02,11.46,,,,,False,12,20,4,7,3,4,10,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,11.28,12.02,2026-07-16
NEX.PA,Nexans,Industrie,133.9,-1.54,230850,148650.0,1.55,135.855,139.914,134.996,37.5,4.804,0.96,3.15,169.0,109.7,164.3,130.1,,,,6.0,True,8,15,2,7,6,4,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,126.69,145.91,2026-07-16
RUI.PA,Rubis,Énergie,32.1,0.5,75901,173960.0,0.44,31.758,32.081,32.934,46.3,0.59,0.85,1.73,37.08,27.36,33.26,30.3,,,,,False,0,20,0,7,8,4,10,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,31.22,33.57,2026-07-16
SW.PA,Sodexo,Services,53.85,2.18,461451,341864.0,1.35,52.778,51.972,48.689,62.6,1.329,1.05,2.38,56.55,35.5,54.85,49.2,,,,,False,25,17,12,7,6,7,10,84,EXCELLENT,Achat fort - position pleine,vert,51.86,57.17,2026-07-16
SPIE.PA,Spie,Services,47.58,-2.1,261114,402642.0,0.65,48.743,49.329,47.593,40.5,1.353,1.08,2.7,54.55,41.44,53.45,46.6,,4.0,,3.0,False,8,20,4,7,3,4,10,56,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,45.55,50.96,2026-07-16
SK.PA,SEB,Biens de consommation,49.96,0.64,29805,54323.0,0.55,48.633,48.867,53.205,53.9,1.613,0.98,3.37,78.0,40.84,53.0,45.32,,,,,False,0,20,4,7,8,4,10,53,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,47.54,53.99,2026-07-16
TFI.PA,TF1,Médias,6.84,1.18,158328,258121.0,0.61,6.769,6.76,7.339,56.7,0.114,0.97,1.68,9.02,6.55,6.9,6.55,haussier,0.0,,,False,18,17,4,7,8,7,10,71,BON,Achat - position standard,vert clair,6.67,7.12,2026-07-16
TKO.PA,Tikehau Capital,Finance,18.0,-0.99,29395,94768.0,0.31,17.657,17.443,17.456,60.3,0.415,0.99,2.24,20.8,14.58,18.2,15.98,,3.0,,1.0,False,20,17,4,7,4,7,10,69,BON,Achat - position standard,vert clair,17.38,19.04,2026-07-16
VLA.PA,Valneva,Biotech,2.19,0.51,367367,417078.0,0.88,2.227,2.26,3.095,41.1,0.092,0.94,3.77,5.41,2.13,2.37,2.15,,,,,False,0,20,6,7,3,4,10,50,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,2.05,2.42,2026-07-16
VK.PA,Vallourec,Industrie,20.53,-0.82,735115,839925.0,0.88,20.724,21.179,20.324,39.4,0.615,0.87,2.28,27.67,14.76,22.81,19.8,,,,,False,12,15,6,7,4,4,10,58,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,19.61,22.07,2026-07-16
VRLA.PA,Verallia,Industrie,20.32,0.0,16409,21503.0,0.76,20.121,19.854,21.112,58.8,0.493,0.93,2.38,29.0,15.5,20.56,18.27,,8.0,,,False,3,17,4,7,4,7,10,52,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,19.58,21.55,2026-07-16
WLN.PA,Worldline,Technologie,10.1,-0.04,347372,484130.0,0.72,10.078,10.421,18.089,44.2,0.622,0.84,4.57,39.96,9.05,11.17,9.05,,,,3.0,False,0,20,4,7,10,4,10,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,9.17,11.66,2026-07-16
XFAB.PA,X-FAB,Semi-conducteurs,7.59,-6.65,349368,572833.0,0.61,7.956,8.23,6.753,43.3,0.693,0.81,6.7,15.88,4.09,10.03,7.22,,,,,False,12,20,8,7,3,4,10,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,6.55,9.32,2026-07-16
